Name,SKU,Original Price,Discount Price,Description,Image URL,Sizes,Colors,URL
Woman Jacket Fix Hood 33K1656,Woman Jacket Fix Hood 33K1656,"6,590.00ден",,Женска полнета јакна со капуљача,https://www.scout.mk/wp-content/uploads/2024/02/33K1656_C919_A-5-600x600.png,"['d36', 'd38', 'd38', 'd40', 'd40', 'd42']","['blue', 'blue', 'red', 'red', 'red', 'red']",https://www.scout.mk/product/woman-jacket-fix-hood-33k1656/
WOMAN JACKET FIX HOOD 33Z1636,WOMAN JACKET FIX HOOD 33Z1636,"5,590.00ден",,,https://www.scout.mk/wp-content/uploads/2023/11/33Z1636_N950_A-6-600x600.png,"['d36', 'd38', 'd40', 'd42']","['black', 'black', 'pink', 'pink', 'pink', 'pink']",https://www.scout.mk/product/woman-jacket-fix-hood-33z1636/
Woman Jacket Fix Hood 38P1546,Woman Jacket Fix Hood 38P1546,"4,490.00ден",,Женски флис со висока крагња и капуљача,https://www.scout.mk/wp-content/uploads/2024/02/38P1546_C919_A-4-600x600.png,"['d36', 'd36', 'd38', 'd38', 'd40']","['blue', 'blue', 'red', 'red', 'red']",https://www.scout.mk/product/woman-jacket-fix-hood-38p1546/
WOMAN JACKET FIX HOOD DETACHBLE INN.JACKET,WOMAN JACKET FIX HOOD DETACHBLE INN.JACKET,"7,390.00ден",,"Женска јакна 3 во 1, внатрешноста е изработена од поларен флис
Горниот дел се отстранува
Водоотпорна и ветероотпорна",https://www.scout.mk/wp-content/uploads/2025/02/32Z1436D_H907_A-3.png,"['d36', 'd38', 'd38', 'd40', 'd40', 'd42']","['bordeaux', 'bordeaux', 'grey', 'grey', 'grey', 'grey']",https://www.scout.mk/product/woman-jacket-fix-hood-detachble-inn-jacket/
Woman Jacket Fix Hood Hybrid 32E4296,Woman Jacket Fix Hood Hybrid 32E4296,"5,490.00ден","5,490.00ден","Хибрид Јакна / Комбинација на софтшел и полнети делови
Полнета со вештачко полнење на осетливите делови од телото",https://www.scout.mk/wp-content/uploads/2022/12/32E4296_M916_A-600x600.png,['40'],['grey'],https://www.scout.mk/product/woman-jacket-fix-hood-hybrid-32e4296/
Woman Jacket Hybrid Fix Hood 32H2026,Woman Jacket Hybrid Fix Hood 32H2026,"5,490.00ден","5,490.00ден","Хибрид Јакна / Комбинација на плетен флис и полнети делови
Полнета со вештачко полнење на осетливите делови од телото",https://www.scout.mk/wp-content/uploads/2022/12/32H2026_A143_A-600x600.png,"['38', '40', '40']","['stilston', 'stilston', 'turquoise']",https://www.scout.mk/product/woman-jacket-hybrid-fix-hood-32h2026/
WOMAN JACKET HYBRID FIX HOOD 33H1876,WOMAN JACKET HYBRID FIX HOOD 33H1876,"5,990.00ден","5,990.00ден",Женска хибридна јакна со капуљача,https://www.scout.mk/wp-content/uploads/2023/11/33H1876_U901_A-600x600.png,"['d36', 'd36', 'd36', 'd38', 'd38', 'd38', 'd40', 'd40', 'd40', 'd42', 'd42', 'd42', 'd44', 'd44', 'd46', 'd46', 'd48']","['black', 'black', 'black', 'black', 'black', 'black', 'black', 'pink', 'pink', 'pink', 'pink', 'pink', 'pink', 'white', 'white', 'white', 'white']",https://www.scout.mk/product/woman-jacket-hybrid-fix-hood-33h1876/
Woman Jacket Rain Fix Hood 31X7296,Woman Jacket Rain Fix Hood 31X7296,,,"Хардшел Јакна,
Ветроодбивна и водоотпорна јакна. Водоотпорност 5 000WP
Се пакува",https://www.scout.mk/wp-content/uploads/2024/04/31X7296_E421_A-4.png,[],[],https://www.scout.mk/product/woman-jacket-rain-fix-hood-31x7296/
Woman Jacket Zip Hood 33Z5026,Woman Jacket Zip Hood 33Z5026,"5,990.00ден",,"Хардшел Јакна,
Ветроодбивна и водоотпорна јакна. Водоотпорност 10 000WP Дишливост 4 000g/m2/24h",https://www.scout.mk/wp-content/uploads/2023/04/33Z5026_M916_A-600x600.png,['36'],['turquoise'],https://www.scout.mk/product/woman-jacket-zip-hood-33z5026/
Woman Jacket Zip Hood 34Z5116,Woman Jacket Zip Hood 34Z5116,"5,490.00ден",,"Јакна дизајнирана за секакви авантури на отворено при неповолни временски услови. Водоотпорна и дишлива (10.000, MVP 4.000) со целосно залепени шавови и водоотпорни патенти за заштита од временските услови.",https://www.scout.mk/wp-content/uploads/2024/04/34Z5116_E452_A-5.png,"['36', '40']","['blue', 'blue']",https://www.scout.mk/product/woman-jacket-zip-hood-34z5116/
Woman Jacket Zip Hood 39A5006,Woman Jacket Zip Hood 39A5006,"4,990.00ден","4,990.00ден","Водоотпорна Софтшел Јакна
Изработена од средно дебел софтшел материјал
Водоотпорност: 7.000mm
Дишливост: 1.000mm",https://www.scout.mk/wp-content/uploads/2022/12/39A5006_22UM_A-600x600.png,"['36', '38', 'd36', 'd38', 'd38', 'd40', 'd40']","['blue', 'blue', 'blue', 'blue', 'pink', 'pink', 'pink', 'red', 'red', 'red']",https://www.scout.mk/product/woman-jacket-zip-hood-39a5006/
Woman Jacket Zip Hood 39A5016,Woman Jacket Zip Hood 39A5016,"5,590.00ден",,"Водоотпорна Софтшел Јакна
Изработена од лесен софтшел материјал
Водоотпорност: 8.000mm
Дишливост: 3.000mm",https://www.scout.mk/wp-content/uploads/2023/04/39A5016_00UN_A-600x600.png,"['36', '40']","['turquoise', 'turquoise']",https://www.scout.mk/product/woman-jacket-zip-hood-39a5016/
Woman Jacket Zip Hood 39A5016,Не е достапно,"3,913.00ден","5,590.00ден","Водоотпорна Софтшел Јакна
Изработена од лесен софтшел материјал
Водоотпорност: 8.000mm
Дишливост: 3.000mm",https://www.scout.mk/wp-content/uploads/2024/04/39A5016_B557_A.png,"['36', '38', '38']","['green', 'green', 'pink']",https://www.scout.mk/product/woman-jacket-zip-hood-39a5016-2/
Woman Jacket Zip Hood 39A5016M,Не е достапно,"5,590.00ден","5,590.00ден",Женска софтшел јакна (180g/m) со средна дебелина и капуљача на вадење,https://www.scout.mk/wp-content/uploads/2024/04/39A5016M_00LR_A.png,"['36', '38', '38', '40', '42', '44']","['blue', 'blue', 'pink', 'pink', 'pink', 'pink']",https://www.scout.mk/product/woman-jacket-zip-hood-39a5016m-2/
Woman Jacket Zip Hood Detachble Inn.Jacket 32Z1436D,Woman Jacket Zip Hood Detachble Inn.Jacket 32Z1436D,"7,390.00ден",,"Јакна 3во1
Составена од водоотпорен Hardshell со целосно залепени шавови
Водоотпорност: 5.000mm
Дишливост:3.000mm
Внатрешен топол и дишлив плетен флис",https://www.scout.mk/wp-content/uploads/2022/12/32Z1436D_B870_A-600x600.png,"['38', '40', '46', 'd38', 'd42']","['blue', 'blue', 'blue', 'grey', 'grey', 'pink', 'pink']",https://www.scout.mk/product/woman-jacket-zip-hood-detachble-inn-jacket-32z1436d/
Woman Knitted Hat 5505606,Woman Knitted Hat 5505606,990.00ден,,"Зимска капа погодна за секојдневна употреба како и за прошетки во планина. Изработена од рециклиран полиестер, еден од најодржливите текстилни влакна и покрај неговото синтетичко потекло.",https://www.scout.mk/wp-content/uploads/2024/02/5505606_A143_A-1-600x600.png,"['u', 'u', 'u', 'u']","['black', 'blue', 'white', 'white']",https://www.scout.mk/product/woman-knitted-hat-5505606/
Woman Knitted Hat 5505612,Woman Knitted Hat 5505612,"1,590.00ден",,"Зимска капа со моден детал погодна за секојдневна употреба како и за прошетки во планина. Изработена од рециклиран полиестер, еден од најодржливите текстилни влакна и покрај неговото синтетичко потекло.",https://www.scout.mk/wp-content/uploads/2024/02/5505612_A143_A-1-600x600.png,"['u', 'u']","['black', 'white']",https://www.scout.mk/product/woman-knitted-hat-5505612/
Woman Knitted Hat 5505620,Woman Knitted Hat 5505620,"1,690.00ден",,"Капа
Обложена со памучна ткаенина",https://www.scout.mk/wp-content/uploads/2022/12/5505620_A143_A-600x600.png,[],"['orange', 'stilston']",https://www.scout.mk/product/woman-knitted-hat-5505620/
WOMAN LONG PANT,WOMAN LONG PANT,"4,290.00ден","4,890.00ден","Женски зимски панталони, специјална клима – протект мембрана, со обликувани колена и шлицеви за поголема флексибилност и удобност",https://www.scout.mk/wp-content/uploads/2025/02/30A1456_U901_A-6-600x600.jpg,"['d38', 'd40', 'd42', 'd44', 'd44']","['black', 'black', 'black', 'black', 'black']",https://www.scout.mk/product/woman-long-pant/
Woman Long Pant 30A1456,Woman Long Pant 30A1456,"4,890.00ден",,"Водоотпорни Софтшел Панталони
Изработени од дебел софтшел материјал
Водоотпорност: 7.000mm
Дишливост: 3.000mm",https://www.scout.mk/wp-content/uploads/2020/12/30A1456_U887_A-600x600.jpg,"['d36', 'd38', 'd38', 'd40', 'd42', 'd42']","['black', 'black', 'grey', 'grey', 'grey', 'grey']",https://www.scout.mk/product/woman-long-pant-30a1456/
Woman Long Pant 31T7686,Woman Long Pant 31T7686,"5,490.00ден",,"Панталони кои комбинираат цврст дизајн со чиста удобност. Панелот против гребење (и напред и назад) ги зајакнува, додека ткаенината растеглива во 4 насоки обезбедува исклучителна леснотија при движење.",https://www.scout.mk/wp-content/uploads/2022/05/31T7686_U901_A-600x600.jpg,['40'],['black'],https://www.scout.mk/product/woman-long-pant-31t7686/
Woman Long Pant 32T7426,Woman Long Pant 32T7426,"3,490.00ден","3,490.00ден","Панталони, брзосушечки и четиринасочно растегливи",https://www.scout.mk/wp-content/uploads/2023/04/32T7426_U423_A-600x600.png,['42'],['grey'],https://www.scout.mk/product/woman-long-pant-32t7426/
Woman Long Pant 32T7426,Не е достапно,"3,490.00ден","3,490.00ден","Панталони, брзосушечки и четиринасочно растегливи",https://www.scout.mk/wp-content/uploads/2024/04/32T7426_E452_A-4.png,['40'],['green'],https://www.scout.mk/product/woman-long-pant-32t7426-2/
Woman Long Pant 3A00486N,Woman Long Pant 3A00486N,"4,290.00ден","4,790.00ден","Водоотпорни Софтшел Панталони
Изработени од средно дебел софтшел материјал
Водоотпорност: 7.000mm
Дишливост: 1.000mm",https://www.scout.mk/wp-content/uploads/2022/12/3A00486N_U423_A-600x600.png,"['36', '38', '40', '42', '44', '46', 'd36', 'd38', 'd40', 'd42']","['black', 'grey', 'grey', 'grey', 'grey', 'grey', 'grey', 'grey', 'grey', 'grey']",https://www.scout.mk/product/woman-long-pant-3a00486n/
Woman Pant 30T2316,Woman Pant 30T2316,"6,990.00ден",,"Панталони
Изработени од четиринасоно растеглив рип-стоп материјал со УВ30 заштита",https://www.scout.mk/wp-content/uploads/2022/12/30T2316_13MM_A-600x600.png,['44'],['blue'],https://www.scout.mk/product/woman-pant-30t2316/
Woman Shirt 32T1486,Woman Shirt 32T1486,"4,290.00ден",,Женска кошула од брзосушечки материјал,https://www.scout.mk/wp-content/uploads/2024/02/32T1486_53ZP_A-4-600x600.png,"['d36', 'd38', 'd38', 'd40', 'd40', 'd42', 'd42']","['blue', 'blue', 'blue', 'blue', 'red', 'red', 'red']",https://www.scout.mk/product/woman-shirt-32t1486/
Woman Shirt 33S5626,Woman Shirt 33S5626,"2,590.00ден",,"Техничка Кошула
Лесна, изработена од полиестер, со технологија против мирис од потење, со УВ 30",https://www.scout.mk/wp-content/uploads/2023/04/33S5626_57ZN_A-600x600.png,"['38', '40']","['turquoise', 'white']",https://www.scout.mk/product/woman-shirt-33s5626/
Woman Shirt 33S5636,Woman Shirt 33S5636,"2,290.00ден",,"Техничка Кошула
Лесна, изработена од полиестер, со технологија против мирис од потење, со УВ 43",https://www.scout.mk/wp-content/uploads/2023/04/33S5636_68ZN_A-600x600.png,['38'],['white'],https://www.scout.mk/product/woman-shirt-33s5636/
Woman Shorts With Inner Mesh Slip 3C89676T,Woman Shorts With Inner Mesh Slip 3C89676T,"1,990.00ден",,"Мултифинкционални бермуди поставени со мрежа, изработени од полиестер",https://www.scout.mk/wp-content/uploads/2021/02/3C89676T_49UG_A-600x600.jpg,"['38', '38', '44']","['black', 'black', 'violet']",https://www.scout.mk/product/woman-shorts-with-inner-mesh-slip-3c89676t/
WOMAN SWEAT 3G27836,WOMAN SWEAT 3G27836,"1,323.00ден",,Женски дебел полар,https://www.scout.mk/wp-content/uploads/2023/11/3G27836_L711_A-600x600.png,"['d36', 'd36', 'd38', 'd40', 'd40', 'd40', 'd42', 'd42']","['blue', 'blue', 'pink', 'pink', 'pink', 'white', 'white', 'white']",https://www.scout.mk/product/woman-sweat-3g27836/
Woman T-Shirt 30L3946,Woman T-Shirt 30L3946,"2,790.00ден","2,790.00ден",Маица со долг ракав со заоблен дизајн за активности на отворено со висок интензитет. Ткаенината Light Interlock за да обезбеди чувство на удобност и постојаност.Маица со долг ракав со заоблен дизајн за активности на отворено со висок интензитет. Ткаенината Light Interlock за да обезбеди чувство на удобност и постојаност.,https://www.scout.mk/wp-content/uploads/2022/12/30L3946_U423_A-600x600.png,['36'],['grey'],https://www.scout.mk/product/woman-t-shirt-30l3946/
WOMAN T-SHIRT 33N2716,WOMAN T-SHIRT 33N2716,,,Маица со долги ракави,https://www.scout.mk/wp-content/uploads/2023/11/33N2716_L711_A-600x600.png,[],[],https://www.scout.mk/product/woman-t-shirt-33n2716/
Woman T-Shirt 33N6316,Woman T-Shirt 33N6316,,,"Маичка со технологија Dry Function која подпомага за испарување на потта, одржувајќи го телото суво, и технологија за сузбивање мирис го намалува формирањето на непријатни мириси.",https://www.scout.mk/wp-content/uploads/2024/04/33N6316_B557_A-4.png,[],[],https://www.scout.mk/product/woman-t-shirt-33n6316/
Woman T-Shirt 38T6656,Woman T-Shirt 38T6656,"1,390.00ден",,"Маичка изработена е од материјал со UV заштита и технологија Dry-Function која гарантира пријатно чувство на сувост и удобност, дури и при поенергични активности.",https://www.scout.mk/wp-content/uploads/2024/04/38T6656_49MR_A.png,"['38', '40', '40']","['blue', 'green', 'green']",https://www.scout.mk/product/woman-t-shirt-38t6656/
Woman T-Shirt Free Bike 34N6936,Woman T-Shirt Free Bike 34N6936,"1,953.00ден","2,790.00ден","Маица со долги ракави, изработена од 4насочно растеглив материја. Технологијата Dry Function помага за испарување на потта и го одржува телото суво, додека третманот Cool Menthol Boost обезбедува пријатно чувство на свежина.",https://www.scout.mk/wp-content/uploads/2024/04/34N6936_E452_A-4.png,"['36', '40', '42', '44']","['blue', 'blue', 'blue', 'green']",https://www.scout.mk/product/woman-t-shirt-free-bike-34n6936/
Woman Top 32T7016,Woman Top 32T7016,"2,090.00ден",,"Техничка Маица без ракави
Лесна, изработена од полиестер, со технологија против мирис од потење, со УВ 40",https://www.scout.mk/wp-content/uploads/2023/04/32T7016_L312_A-600x600.png,"['38', '40', '42']","['blue', 'blue', 'turquoise']",https://www.scout.mk/product/woman-top-32t7016/
Woman Top 33N6196,Woman Top 33N6196,"1,990.00ден",,"Техничка Маица без ракави
Лесна, изработена од полиестер, со технологија против мирис од потење, со УВ 30",https://www.scout.mk/wp-content/uploads/2023/04/33N6196_C588_A-600x600.png,['40'],['blue'],https://www.scout.mk/product/woman-top-33n6196/
Woman Top 33N6196,Не е достапно,"1,990.00ден",,"Техничка Маица без ракави
Лесна, изработена од полиестер, со технологија против мирис од потење, со УВ 30",https://www.scout.mk/wp-content/uploads/2024/04/33N6196_U423_A-4.png,"['40', '40', '42', '42', '42']","['blue', 'blue', 'green', 'grey', 'grey']",https://www.scout.mk/product/woman-top-33n6196-2/
Woman Vest 33K1666,Woman Vest 33K1666,"6,490.00ден","6,490.00ден",Женски елек со синтетичко полнење,https://www.scout.mk/wp-content/uploads/2024/02/33K1666_A435_A-3-600x600.png,"['d36', 'd38', 'd40']","['stilston', 'stilston', 'stilston']",https://www.scout.mk/product/woman-vest-33k1666/
WOMAN VEST 3A01186,WOMAN VEST 3A01186,,,,https://www.scout.mk/wp-content/uploads/2023/11/3A01186_05NP_A-4-600x600.png,[],[],https://www.scout.mk/product/woman-vest-3a01186/
Woman Vest Fix Hood 32K3046,Woman Vest Fix Hood 32K3046,"6,190.00ден","6,190.00ден","Полнет елек / Елек со капуљача
Полнет со вештачко полнење",https://www.scout.mk/wp-content/uploads/2022/12/32K3046_C913_A-600x600.png,"['38', '40']","['berry', 'berry']",https://www.scout.mk/product/woman-vest-fix-hood-32k3046/
Woman Zip Off Pant 3T51446,Woman Zip Off Pant 3T51446,,,"Мулти – функционални панталони изработени од полиестер со четиринасочна растегливост е за да се обезбеди максимална слобода при движење. Технологијата Dry-Function го олеснува испарувањето на влагата и брзо сушење. Надворешниот дел е надополнет со анти-УВ третман. Имаат интегриран прилагодлив појас, два странични џебови и патент на коленото за да ги адаптирате во шорцеви.",https://www.scout.mk/wp-content/uploads/2024/04/3T51446_P753_A.png,[],[],https://www.scout.mk/product/woman-zip-off-pant-3t51446/
Womans Down Jacket 2224P-5WG-566,Womans Down Jacket 2224P-5WG-566,"18,990.00ден","18,990.00ден","Супер лесна и полнета јакна
Лице: 100% најлон
Постава: 100% најлон
Полнење: 90% пердув 10% даун пердув",https://www.scout.mk/wp-content/uploads/2022/09/2224P-5WG-566-600x600.jpg,"['42', '44']","['pink', 'pink']",https://www.scout.mk/product/womans-down-jacket-2224p-5wg-566/
Womans Down Jacket 2252-5WG-99,Womans Down Jacket 2252-5WG-99,"25,990.00ден","25,990.00ден","Супер лесна и полнета јакна
Лице: 100% најлон
Постава: 100% најлон
Полнење: 90% пердув 10% даун пердув",https://www.scout.mk/wp-content/uploads/2022/09/2252-5WG-99-600x600.jpg,"['44', '48']","['black', 'black']",https://www.scout.mk/product/womans-down-jacket-2252-5wg-99/
WOMEN’S YONDER II,Women'sYonderII W RWA660,"3,090.00ден",,Флис,https://www.scout.mk/wp-content/uploads/2024/12/RWA660-07T.jpg,"['10', '10', '12', '12', '14', '16', '16', '18']","['blue', 'blue', 'blue', 'blue', 'blue', 'bordeaux', 'bordeaux', 'bordeaux']",https://www.scout.mk/product/womensyonderii-w-rwa660/
WOMENS BIRCHDALE,WOMENS BIRCHDALE,"7,390.00ден",,"Спортска Женска Jакна
Топлина и флексибилност
Водоотпорна и ветероотпорна",https://www.scout.mk/wp-content/uploads/2025/02/RWW300_SZG_P_1-600x600.jpg,"['10', '12', '12', '14', '16']","['blue', 'blue', 'blue', 'blue', 'turquoise']",https://www.scout.mk/product/womens-birchdale/
Womens Hepley W RWA512,Womens Hepley W RWA512,,,Флис,https://www.scout.mk/wp-content/uploads/2024/12/RWA512-0R1.jpg,[],[],https://www.scout.mk/product/womens-hepley-w-rwa512/
WOMENS MONTES,WOMENS MONTES,"1,990.00ден",,"Женска спортска блуза, халфзип, флис Монтес",https://www.scout.mk/wp-content/uploads/2025/02/RWA240_Z7D_P_A-4-600x600.jpg,"['10', '10', '12', '12', '12', '14', '14', '14', '16', '16', '16']","['blue', 'blue', 'blue', 'bordeaux', 'bordeaux', 'bordeaux', 'bordeaux', 'navy', 'navy', 'navy', 'navy']",https://www.scout.mk/product/womens-montes/
WOMENS WENTWOOD IX,WomensWentwoodIX W RWP393,"12,290.00ден",,3/1 Јакна,https://www.scout.mk/wp-content/uploads/2024/12/RWP393-600x600.jpg,"['10', '12']","['navy', 'navy']",https://www.scout.mk/product/womenswentwoodix-w-rwp393/
YONDER W,Yonder W RWT161,"2,890.00ден",,"Флис (прв слој) со полупатент
Изработен од стреч материјал со лесна топлотна изолација",https://www.scout.mk/wp-content/uploads/2023/12/RWT161_BRH_P_1-600x600.jpg,"['10', '10', '10', '12', '12', '12', '12', '14', '14', '14', '18', '20']","['bordeaux', 'bordeaux', 'bordeaux', 'green', 'green', 'orange', 'orange', 'orange', 'pink', 'pink', 'pink', 'pink']",https://www.scout.mk/product/yonder-w-rwt161/
