url,photo_url,brand,title,original_price,current_price,discount
https://mobelix.com.mk/mk/proizvodi/samsung-a520-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/10f/9e6/thumb_1552_550_800_0_0_crop.jpg,Samsung,A520 Back Cover,,800.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-a530-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/110/03e/thumb_1553_550_800_0_0_crop.jpg,Samsung,A530 Back Cover,,800.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-a730-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/111/46c/thumb_1554_550_800_0_0_crop.jpg,Samsung,A730 Back Cover,,800.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-g900-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/111/ccc/thumb_1555_550_800_0_0_crop.jpg,Samsung,G900 Back Cover,,500.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-g920-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/112/652/thumb_1556_550_800_0_0_crop.jpg,Samsung,G920 Back Cover,,800.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-g930-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/112/f5d/thumb_1558_550_800_0_0_crop.jpg,Samsung,G930 Back Cover,,800.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-g935-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/114/27a/thumb_1559_550_800_0_0_crop.jpg,Samsung,G935 Back Cover,,800.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-g950-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/114/964/thumb_1560_550_800_0_0_crop.jpg,Samsung,G950 Back Cover,,900.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-n960-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/119/c11/thumb_1567_550_800_0_0_crop.jpg,Samsung,N960 Back Cover,,900.00 ден,
https://mobelix.com.mk/mk/proizvodi/apple-clear-case-magsafe,https://mobelix.com.mk/storage/app/uploads/public/611/e59/8ed/thumb_3241_550_800_0_0_crop.png,Apple,Clear Case - MagSafe,,900.00 ден,
https://mobelix.com.mk/mk/proizvodi/apple-apple-lightning-to-35-mm-headphone-jack-adapter,https://mobelix.com.mk/storage/app/uploads/public/611/e57/b36/thumb_3240_550_800_0_0_crop.png,Apple,Apple Lightning to 3.5 mm Headphone Jack Adapter,,800.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-car-charger-45w-15w,https://mobelix.com.mk/storage/app/uploads/public/606/72b/9a8/thumb_2651_550_800_0_0_crop.png,Samsung,Car Charger 45W | 15W,,"2,000.00 ден",
https://mobelix.com.mk/mk/proizvodi/samsung-adapter-25w-usb-c,https://mobelix.com.mk/storage/app/uploads/public/606/71a/ae5/thumb_2642_550_800_0_0_crop.png,Samsung,Adapter 25W USB-C,,800.00 ден,
https://mobelix.com.mk/mk/proizvodi/apple-pencil-2,https://mobelix.com.mk/storage/app/uploads/public/606/70d/df9/thumb_2640_550_800_0_0_crop.png,Apple,Pencil 2,,"8,590.00 ден",
https://mobelix.com.mk/mk/proizvodi/pro-glass-5d-glass,https://mobelix.com.mk/storage/app/uploads/public/5c0/11a/75a/thumb_1568_550_800_0_0_crop.jpg,Pro glass,5D Glass,,400.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-n910-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/117/c9d/thumb_1564_550_800_0_0_crop.jpg,Samsung,N910 Back Cover,,600.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-a510-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/10f/234/thumb_1551_550_800_0_0_crop.jpg,Samsung,A510 Back Cover,,600.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-a310-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/10d/bb1/thumb_1550_550_800_0_0_crop.jpg,Samsung,A310 Back Cover,,600.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-j600-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/10c/a4e/thumb_1549_550_800_0_0_crop.jpg,Samsung,J600 Back Cover,,600.00 ден,
https://mobelix.com.mk/mk/proizvodi/samsung-j510-back-cover,https://mobelix.com.mk/storage/app/uploads/public/5c0/10a/836/thumb_1548_550_800_0_0_crop.jpg,Samsung,J510 Back Cover,,500.00 ден,
